Material,Bulk modulus (GPa),Shear modulus (GPa),Number of Atoms,Volume (A3),Density (g cm-3),Atomic mass (amu),Sound velocity longitudinal (m s-1),Sound velocity transverse (m s-1),Speed of sound (m s-1),Acoustic Debye Temperature (K),Poisson ratio,Gruneisen parameter,Kappa_Slack (W m-1 K-1),Kappa_cal (W m-1 K-1)
mp-776140,60.061253,23.149654,20,258.3069205657963,3.314048542797616,515.5203449999999,5238.031385648293,2642.9735876515165,2963.3158981329716,138.5295682509088,0.3292239304867386,1.969554813261682,1.1421988985650062,1.0158972047884758
mp-764566,77.869446,31.147818,41,487.0456966989483,3.1508912617538103,924.1745999999999,6155.810221033246,3144.1054514790685,3522.55347263138,133.29409221313165,0.32352922043040316,1.928570074393894,1.1508685129962708,1.0201624306625399
mp-556374,28.631208,20.419786,29,478.5488867709889,5.620929010360876,1619.88921,3152.368982832629,1905.9940817966437,2106.8991539907743,80.19455016417254,0.21189260380260827,1.3324117432845644,1.3843574592694825,1.020529118495387
mp-4309,29.162895,17.244751,24,556.2945318144618,3.824823529978818,1281.348,3692.716923891937,2123.355749338073,2358.162922245021,85.36544067543481,0.2530194231746765,1.5145990247592933,1.2690104737520664,1.0214517534339804
mp-24361,41.192745,21.450827,30,316.1777329744846,2.4584482291239476,468.104968,5328.169500622493,2953.870713487114,3290.4306311802534,143.7977826662541,0.27813935834786735,1.6448513797891298,1.2261013367584748,1.0313707104126508
mp-8147,28.863182,13.387051,10,283.1039604315636,3.9235308756298757,668.9196000000001,3450.47126771404,1847.157448985097,2063.0110295978616,93.5397299789026,0.2991472499879522,1.7674538963524573,1.1916922524603886,1.0322503863047368
mp-555002,59.290028,34.461655,64,774.9964028862239,5.0615986308492795,2362.3176383999994,4559.78427402213,2609.3011823480742,2899.052491245126,93.96498749854321,0.25654848621551446,1.5319346302000598,1.2747276262808327,1.0329519506301024
mp-6652,83.126976,30.80715,34,454.1286946146892,3.489521743709118,954.3238,5966.001897042878,2971.2747093273647,3333.9850255953875,129.1359634849958,0.33507247100170473,2.0131119429343736,1.1594107213744476,1.033850902192526
mp-971832,57.17312,16.016644,4,98.86206513696436,6.884273795634934,409.863,3377.419239049444,1525.3049781959708,1720.027846855252,110.74789042407163,0.37189144295726917,2.3270128094444953,1.17225546163006,1.0359213881896712
mp-11243,79.62212,21.197966,4,91.46931307104046,13.224343048348581,728.4511379999999,2856.2462627566524,1266.0767642579156,1428.8491635323999,94.41430256658502,0.3777342990314731,2.3841813056593963,1.1934826743475921,1.0481441231606436
mp-772232,59.51517,29.067202,38,504.17808787627865,4.411756401509963,1339.511336,4719.629365138814,2566.822569072669,2863.4767770170465,107.11300910006184,0.2899897254774013,1.7123290337398598,1.2249365674352939,1.048572159874746
mp-558105,48.588203,27.642765,68,747.2953683007624,2.086963710655414,939.2000128,6398.621778961196,3639.42934506213,4045.6551500523055,132.7296577086797,0.2608858947794127,1.5536540690618892,1.2878984788569166,1.0520286196360353
mp-607138,63.387657,29.035433,32,795.0467363204197,7.115635009513388,3406.8830399999997,3787.9946988224833,2020.0276798518876,2256.6999979327234,72.52473530888474,0.30130716557078147,1.7808585265574708,1.2268174173550634,1.0653968500868358
mp-758382,71.28766,28.242052,25,270.94176525491696,3.811209579161632,621.8558,5346.501534056191,2722.1791864295737,3050.4370886298666,140.35028460194158,0.32502189328480435,1.9391806878365505,1.2048075771822933,1.0690061979117376
mp-989533,82.2901,24.680727,10,172.33502510804234,6.364890933437574,660.56478848,4254.284151619846,1969.1712711070722,2218.067980080963,118.6661572286416,0.3636680190984749,2.250287303331235,1.2032286219278283,1.0699956932724728
mp-773438,68.96355,28.367435,32,329.64574821919155,2.9034619175572693,576.3874480000001,6064.579544276411,3125.73366783312,3499.961336047183,150.8425842604431,0.3191298818810747,1.8978277115254056,1.2119259226708137,1.0708907093309898
mp-568488,34.667267,27.505445,68,1607.4540456542345,6.072819213755858,5878.679999999999,3427.4806452337903,2128.2084605338177,2346.087814431229,59.62677018021239,0.18626695889408626,1.23466661167877,1.5557332600119866,1.078044600606481
mp-27931,27.613274,16.788183,20,488.3903048011634,4.374395537739264,1286.5776,3380.7667498483434,1959.0378416958658,2174.2020020295886,82.1966447868382,0.2472370030492342,1.4868249807277056,1.3609570818296481,1.0831488174221635
mp-703305,46.260136,23.024223,32,378.8666586588812,2.488772189803134,567.83536224,5560.801775308669,3041.584749409734,3391.658015081806,139.54891678977995,0.2865553306724577,1.6923401235948123,1.2719162977142309,1.083545903065898
mp-12360,54.259537,15.674641,4,115.38269510098173,6.977442909524387,484.8282,3282.029778479396,1498.8240419793394,1689.3244491992534,103.31008484484619,0.3682458242331107,2.292476981626633,1.2241545964893696,1.0851743767677648
mp-555914,45.821587,25.053358,48,729.7127966402651,2.659891846078776,1168.8716960000002,5457.604213302695,3069.028940320154,3414.8133156275344,112.92571675471392,0.2687639930248812,1.5943144857668063,1.3111674735385723,1.0860565112683362
mp-759099,71.09824,31.707138,42,479.0299794327553,3.458063043006816,997.577172,5725.8649536160165,3028.043212399328,3384.786304770705,128.79141086787607,0.3058761459769186,1.8097428716813087,1.2498672525353935,1.0909645580412073
mp-849720,80.760284,32.920338,42,482.97334693161173,3.2013233055277057,931.1156,6240.055607061475,3206.766754609952,3591.367403585922,136.2789122996259,0.32056579644400507,1.907775897232544,1.2351444852575661,1.0925921922763302
mp-697278,52.076942,28.147774,48,514.6494135885723,2.8658811608045305,888.22002832,5591.684059824876,3133.95630404418,3488.0015007898082,129.583402569736,0.2710056353176365,1.6061799553320504,1.3185419234566458,1.0963274470306479
mp-772125,59.660774,26.237614,28,378.2198913201401,3.5804141169740014,815.508568,5141.389446333365,2707.0453800826685,3026.8796847212366,124.61115278013445,0.30822320347576626,1.8248668727695985,1.2599316209079443,1.102449541451361
mp-21756,72.23047,34.97059,44,1001.1128290074457,8.04117889508875,4847.9,3844.626992853396,2085.410757539551,2326.8841669510393,69.25061467037054,0.29156217108048443,1.7216031616231873,1.2851913114094349,1.1025086690769899
mp-19203,72.48827,33.85287,48,661.5232135416884,4.250832752831834,1693.44076,5260.337534376047,2822.0242649856013,3151.320123484134,107.6764437344947,0.2979477447550656,1.7600774839896114,1.283891138213987,1.1104916305430528
mp-3250,63.265163,22.636768,10,214.8451797955285,7.641615937363151,988.6936,3496.9651035394977,1721.1337067831298,1932.5435511955943,96.06472901386935,0.34016010136502856,2.0522712921973594,1.256208052539454,1.1217797261472922
mp-4284,49.36192,20.669235,14,399.15137690566485,6.307752244685531,1516.22328,3492.0854378685804,1810.193039040013,2026.1678429731942,81.92933280635084,0.3162788969184667,1.8783174108279914,1.2728680767231342,1.1221567488617166
mp-15171,48.92135,28.31347,64,971.3353867344671,2.6612064255198984,1556.6776,5706.9192258731355,3261.799590549785,3624.3821960960317,108.9567469758318,0.25742053692761035,1.5362644207892293,1.4033080537831306,1.139001901538364
mp-21658,56.514553,28.27814,32,869.8397878710734,7.33802518933521,3843.876,3583.265884791045,1963.0701269185347,2188.745782605166,68.26405924699847,0.2855786799803065,1.6867216035313555,1.3392989219101128,1.1393420258070301
mp-22211,166.78775,33.777676,8,121.97854547267707,7.392999220681096,543.069,5352.761761711325,2137.49225702132,2421.38819870061,145.360524595029,0.4051439191608937,2.686465962449167,1.3811466345739625,1.151313036970075
mp-768989,48.25299,24.573084,22,336.8593887323133,5.437983001317116,1103.1572,3859.8412013842767,2125.7437393921173,2369.1665012589874,101.37306438644478,0.28232341225636953,1.668200752246654,1.3671553490794455,1.1574541883513594
mp-20310,26.222754,15.786854,16,421.885684967961,4.403258255057841,1118.716,3276.53201579852,1893.479965923881,2101.948779623117,83.4386129707966,0.24929594478249165,1.4966262357151938,1.452625740135205,1.160819997555093
mp-974309,64.94804,17.766962,4,98.50991248420215,6.98160289258579,414.177,3563.1223912658556,1595.2509646736958,1799.5830343491086,116.00813797986473,0.37465167245798503,2.3537347391751102,1.326697088856078,1.1691846336354297
mp-862686,41.02127,15.056636,4,108.11287382539801,8.6321007817254,562.011,2660.4244659016904,1320.7046973018475,1482.2037232677433,92.63148781472758,0.33648363823158456,2.023852716727918,1.3123172711815432,1.1707540600696966
mp-6565,80.56606,38.157795,80,991.4542808862456,2.6506132871536514,1582.59564,7041.995389092178,3794.184535696269,4235.600600407049,126.4641164328877,0.29547802999952527,1.7450399904903722,1.3600001317134256,1.1726903711288645
mp-767609,43.345898,23.394625,28,328.0241973049913,3.095553420093657,611.498064,4907.06525825716,2749.0895682740916,3059.76050087779,132.08759023167622,0.2712871694773811,1.607679683082757,1.4154727238803777,1.1774788763019628
mp-6803,95.00245,46.03967,84,1107.0698245837723,4.679287552112095,3119.6484,5781.130573840985,3136.723440036842,3499.8551098324638,100.72445772628828,0.2913906430835698,1.7205877300040446,1.3802290949306257,1.1837636005749501
mp-973561,70.93526,19.111256,4,86.51756086214851,7.451581659380331,388.243,3597.099238996883,1601.4757927439366,1807.0359220159887,121.63967205025817,0.37639163929094477,2.3708405985427596,1.3516031679361333,1.188866814046394
mp-19180,40.473106,20.729053,20,302.3085815516771,3.45745180191668,629.4446,4438.469716898879,2448.56517771416,2728.597046896614,121.04098705299627,0.2812596936748432,1.662216544408533,1.4200598522949475,1.2003087510459856
mp-23131,41.54065,21.079956,24,489.1841291678514,3.387954484788045,998.0696,4534.017774838894,2494.399822746002,2780.264035471007,105.05219536332841,0.2829820008850403,1.6719224343659955,1.4219759907940999,1.20505628749442
mp-973126,103.00016,24.209576,4,77.47817214270123,10.004111881921945,466.776312,3677.281598393976,1555.6228673106743,1758.8255493173021,122.83049081848733,0.39101661159965123,2.523156781632912,1.4096608757454623,1.2132829374645764
mp-865906,75.458046,21.042183,4,86.35273483681296,10.20867471741541,530.88,3184.3109520594944,1435.6901237847499,1619.0915710886838,109.05759681508077,0.37242848700769604,2.3321726782676113,1.3793450434432757,1.2183065577697814
mp-561200,41.729263,20.869602,20,264.8411726783171,2.9832109629061936,475.79554408,4828.624502271359,2644.935601432683,2949.0324792174188,136.71859875664896,0.28567051974705326,1.6872487164789067,1.4325409221951335,1.2188253657566837
mp-774173,96.13954,38.76708,48,502.9498543527509,3.208674967031631,971.8546449999999,6787.610711982229,3475.9112027616857,3893.6571317042644,145.76704632606203,0.3222702978248665,1.9196925656789612,1.3803309277791833,1.2225162435416346
mp-23313,39.818928,14.798583,4,125.94132336537758,8.538577796167555,647.5968,2640.8848159723284,1316.489188672422,1477.1151246646598,87.73404192987613,0.33465930327356785,2.0099844919603824,1.3722353526439617,1.2234441139721108
mp-774444,85.41217,40.53966,84,1123.3045145912154,2.856186291947195,1932.12374,6987.78347995548,3767.4438934300765,4205.5488331877095,120.44812831703055,0.2950998274417947,1.7427548568966904,1.4283398866970984,1.231022322780537
mp-18111,70.00991,31.832241,32,438.6424685001623,4.638039815407919,1225.1691464,4924.000474537576,2619.7893434091907,2927.204819321359,114.69894664550327,0.30258011402454815,1.788833046114901,1.4174415413522932,1.2327423573973986
mp-546633,31.298185,12.554739,6,100.13363622199344,2.2975882039861273,138.5489,4572.5201723129085,2337.5868088533293,2618.8052799247175,167.9009251240844,0.3230884652414727,1.925454612302498,1.3956252196746155,1.2367561055889191
mp-768636,75.58803,37.52546,36,464.9530287824633,7.367249748796289,2062.8392,4129.335013603471,2256.889582578048,2516.7933172396106,96.72106473485447,0.28702076134666116,1.6950278447779183,1.4590390842970322,1.2437838970032968
mp-555800,117.36017,58.261185,132,1787.7027616463772,4.97105096234204,5351.73288,6263.825962911482,3423.4622865084843,3817.7115757125885,93.65146053105161,0.28702681410447123,1.6950628410298691,1.4680724206922857,1.251495342171633
mp-16834,101.04741,35.49531,26,345.3441885792365,4.5589539013920275,948.1308,5704.886765369808,2790.3128361458066,3134.1451876227893,132.99794707039973,0.34277299741225264,2.0728608257506926,1.4093224445853032,1.2590632734611669
mp-29221,67.067406,31.241253,40,511.5852269921065,3.117675670679521,960.505444,5905.328651604675,3165.546914527793,3535.1272286114718,131.59587030535067,0.2983945179858955,1.76281932076186,1.4592094113407406,1.2628221938508428
mp-505391,31.344835,16.056026,15,272.89524808058746,2.3378362950203835,384.20319500000005,4750.244810524667,2620.667900179705,2920.373257017498,134.04467991093114,0.2812342220887483,1.6620736527406377,1.5172728520967755,1.2824284872873457
mp-10809,27.212627,15.347442,8,115.36164186366017,4.902214364269406,340.56861919999994,3118.55359283806,1769.3829852321387,1967.2880285103356,120.31617498861357,0.26263249537410227,1.562531816720794,1.5664952977958335,1.2836527703197276
mp-779765,98.38159,39.81911,48,506.21219363636965,3.176095895555989,968.226825,6905.92520645848,3540.7802641551198,3966.019960103014,148.15645292086793,0.3216862510993065,1.9155960620628865,1.4537925568172123,1.2870498860157402
mp-768141,52.922176,25.324715,24,339.9722400462187,3.5505204703166404,726.9196011199999,4941.225076295367,2670.7071550824085,2980.7331176131747,127.1506206056039,0.29365084397510444,1.734042854590639,1.5019151005445022,1.292005576221048
mp-774385,108.91392,38.11319,30,370.1839988201295,4.155663170827882,926.4220512,6199.763514097345,3028.4295732845503,3401.8470323885517,141.0540122378373,0.343308184379712,2.0771191386091954,1.450575360756039,1.2960012021996004
mp-556234,82.93583,46.806156,88,1309.6279750149586,5.524166818906449,4356.780000000001,5129.384100271432,2910.8384040592596,3236.3624044634485,88.06791406989937,0.2624966440666613,1.561838549956135,1.6072939371705026,1.316763077215135
mp-780259,68.15624,39.577618,80,931.6719139995483,3.3879521526576313,1900.8645600000002,5974.36740041102,3417.87511540714,3797.501567994659,115.75866359894282,0.2567411774718941,1.5328897697244248,1.6290914310623028,1.3205812324731332
mp-10159,19.873283,8.866198,4,151.1126209306346,2.6269149368336393,239.05490000000003,3473.5340524771473,1837.154571308062,2053.5780922451117,114.78562947506097,0.30581014562439607,1.809320421663426,1.5163763717091474,1.3234973688513587
mp-18193,33.08224,22.729795,28,811.1424174753058,6.558061430502968,3203.4909037999996,3108.980193929024,1861.701392303616,2059.8900801123445,65.75895235059524,0.22048149403800485,1.3676849533654853,1.7610103526745295,1.323979618146387
mp-22499,38.483532,21.81647,18,280.65316836766226,4.776699234605533,807.3256448,3761.1438912539197,2137.116927193557,2375.859464029861,108.0373629310529,0.26159829112808836,1.5572658436377183,1.619005296031403,1.3242078144017717
mp-779294,80.54459,44.86723,88,1305.9376350381299,4.58646470740348,3607.0436313600003,5532.155274379068,3127.703660699861,3478.5618252520726,94.74772502630515,0.26509387457264044,1.5751737910027843,1.6250025705775222,1.3374469418960215
mp-780127,71.24812,37.878746,68,700.7056370227845,2.7738020457106587,1170.474556,6625.2505166151495,3695.388173747295,4114.451722220901,137.91451527382688,0.2741935498542286,1.6232876791700903,1.6012662518609937,1.338456922472026
mp-775166,106.42107,45.08373,56,605.2513844782713,3.890997906506147,1418.23334,6542.13139687164,3403.920557215547,3809.11340876586,134.06698710975562,0.3143922978709223,1.8655803747008244,1.5207972167053678,1.33855163549009
mp-560731,137.91075,62.292873,124,1532.6309127801567,4.444100588940477,4101.78,7051.356620775872,3743.92587662875,4183.85273989354,108.03730451095309,0.30370930292744347,1.795953785723617,1.5395447670967493,1.3406379877804273
mp-16764,37.8654,15.729149,8,300.7279572865171,4.743980807371028,859.1473,3521.7295513368,1820.8792617313793,2038.4685117606691,90.58492925758766,0.31756303481021086,1.8870657801577464,1.5366794594295028,1.3561685524765157
mp-24093,96.747696,25.707329,4,31.476109509752526,6.811155577502648,129.10788,4385.96597004294,1942.7551814343537,2192.58990854301,206.7475025196695,0.37795239597553915,2.38636003803515,1.553409458801895,1.363883103338359
mp-558543,40.92293,21.095724,28,451.3602803897028,1.8850579668001988,512.388,6052.311493697549,3345.298406924196,3727.3291501094673,144.66601215128156,0.28004594993053294,1.6554285563597417,1.6256692970848436,1.3715465181680766
